customer_id,first_name,last_name,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,sex,age
263,Tonia,Leigh,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,F,31
264,Jedd,Spiby,31,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11.0,M,39
265,Pennie,Stoile,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,M,51
266,Lelia,Garatty,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,No,18.0,F,27
267,Edgar,Buckler,53,,,IT,High Net Worth,N,No,,U,
268,Kacie,Kidston,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0,F,38
269,Zacherie,Grindley,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,M,62
270,Auberta,Roundtree,38,1970-12-10,Budget/Accounting Analyst III,,Mass Customer,N,Yes,17.0,F,46
271,Doll,Burtwell,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,F,25
272,Arlie,Crean,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,Yes,1.0,F,29
273,Nevile,Abraham,54,1963-04-22,Computer Systems Analyst IV,,Mass Customer,N,No,19.0,M,53
274,Tessi,Hesse,66,1976-09-15,Social Worker,Health,Mass Customer,N,Yes,14.0,F,40
275,Dud,,7,1955-07-27,VP Sales,Health,High Net Worth,N,No,13.0,M,61
276,Goldi,Dwine,47,1990-03-25,,Financial Services,Mass Customer,N,No,22.0,F,26
277,Jehanna,Alvarado,69,1956-02-19,VP Product Management,,High Net Worth,N,No,15.0,F,60
278,Sydney,Georger,22,1997-07-30,Executive Secretary,,Affluent Customer,N,Yes,4.0,M,19
279,Tamera,Hinckes,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11.0,F,35
280,Welch,MacAllaster,15,1995-03-22,Geologist I,,Affluent Customer,N,Yes,5.0,M,21
281,Jeanette,Sizzey,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,F,44
282,Lauren,Curcher,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,N,Yes,11.0,M,27
283,Sari,Noye,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,No,2.0,F,25
284,Seth,Moorman,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0,M,30
285,Julee,Janovsky,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12.0,F,39
286,Kiley,Canaan,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0,M,27
287,Hannie,Wodham,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4.0,F,31
288,Ebenezer,Seedman,71,1985-09-08,,Manufacturing,High Net Worth,N,No,9.0,M,31
289,Modestia,Lithgow,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,10.0,F,46
290,Giorgio,Kevane,42,,Senior Sales Associate,IT,Mass Customer,N,No,,U,
291,Aime,Burston,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,No,4.0,F,45
292,Gelya,Gerant,42,1961-11-24,VP Product Management,,Affluent Customer,N,Yes,9.0,F,55
293,Virgilio,Willcocks,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0,M,27
294,Magnum,Slowan,39,1959-04-01,Recruiting Manager,,High Net Worth,N,No,5.0,M,57
295,Lena,Chape,64,1964-12-26,Database Administrator II,,Mass Customer,N,Yes,18.0,F,52
296,Marshal,Rathbone,34,1972-06-19,,Health,High Net Worth,N,Yes,17.0,M,44
297,Cecile,MacLise,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0,F,57
298,Maurise,Lenglet,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,9.0,M,60
299,Corabelle,Hartnell,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7.0,F,60
300,Malachi,Hadcroft,88,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,9.0,M,60
301,Hildy,Bilbrook,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,19.0,F,36
302,Laurice,Colgrave,32,1977-03-27,,Health,Mass Customer,N,No,13.0,F,39
303,Shane,Smetoun,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0,F,42
304,Paddy,Mumbray,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Yes,15.0,M,47
305,Cris,Chellam,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,N,No,11.0,F,42
306,Ruy,Adanet,19,1973-08-02,Registered Nurse,Health,High Net Worth,N,No,18.0,M,43
307,Ruben,Handlin,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0,M,32
308,Iver,Dobsons,2,1983-03-09,Database Administrator I,IT,High Net Worth,N,No,4.0,M,33
309,Maurizia,Ligerton,53,1974-10-02,Clinical Specialist,Health,Mass Customer,N,Yes,21.0,F,42
310,Myranda,Clowser,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0,F,31
311,Jaimie,Halms,86,1957-08-16,Internal Auditor,Health,High Net Worth,N,No,12.0,F,59
312,Garek,Prattin,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0,M,58
313,Theo,McKune,70,1987-12-22,Operator,Manufacturing,Mass Customer,N,Yes,13.0,M,29
314,Catie,Advani,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,N,Yes,5.0,F,54
315,Lisa,Odlin,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0,F,58
316,Genni,Larway,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0,F,40
317,Elicia,Dahler,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0,F,42
318,Libbie,Castelin,21,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,18.0,F,47
319,Madelle,Matteris,32,1971-10-11,,Retail,Mass Customer,N,Yes,14.0,F,45
320,Aldous,Cubin,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4.0,M,19
321,Christean,Finnes,58,1973-09-15,Marketing Manager,,Mass Customer,N,No,18.0,F,43
322,De,Denington,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0,F,39
323,Celka,Goodrich,54,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,7.0,F,43
324,Franz,Lyptrit,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0,M,30
325,Anthia,Ghilardini,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,F,45
326,Guenna,Spensly,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,F,36
327,Cris,Richfield,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12.0,F,48
328,Bernice,Kings,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12.0,F,25
329,Garvy,Berthel,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0,M,32
330,Port,Pancost,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0,M,57
331,Ford,Groucock,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,M,18
332,Liza,Trouel,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14.0,F,38
333,Debbi,Doohey,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0,F,51
334,Fredi,Iannuzzelli,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0,F,17
335,Debee,Martynov,20,1983-04-19,Senior Editor,,Affluent Customer,N,No,8.0,F,33
336,Georgiana,Wallington,91,1980-01-06,,Manufacturing,High Net Worth,N,No,3.0,F,36
337,Shaylah,Urquhart,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0,F,37
338,Hilliary,Littrell,33,1958-03-14,,Health,Mass Customer,N,No,19.0,F,58
339,Nanny,Casero,56,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,12.0,F,36
340,Joshuah,Purvey,39,1973-07-31,,Argiculture,Mass Customer,N,Yes,17.0,M,43
341,Jeremiah,Wasling,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0,M,40
342,Winslow,Hammant,40,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2.0,M,29
343,Nicole,Johananoff,76,1957-08-14,Recruiter,Property,Affluent Customer,N,No,13.0,F,59
344,Carlene,Eyckelbeck,91,1973-07-18,,,High Net Worth,N,Yes,4.0,F,43
345,Tish,Oleksiak,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0,F,27
346,Timmie,Eisikowitz,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,M,35
347,Berkly,Grishinov,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,N,No,9.0,M,51
348,Gan,Devoy,20,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,9.0,M,36
349,Vinnie,Usherwood,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0,F,35
350,Carmela,Jesper,47,1977-12-09,Clinical Specialist,Health,Mass Customer,N,Yes,9.0,F,39
351,Dev,Hafner,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0,M,17
352,Orrin,Finding,12,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4.0,M,37
353,Antonia,Cardis,9,1980-10-09,Information Systems Manager,,Mass Customer,N,No,3.0,F,36
354,Mavra,Donavan,87,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9.0,F,36
355,Stacy,Gullane,97,1979-06-01,Database Administrator II,Retail,Mass Customer,N,Yes,3.0,F,37
356,Nichole,,10,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,5.0,F,41
357,Betta,Shrimpton,21,1969-01-25,Director of Sales,,Affluent Customer,N,No,18.0,F,47
358,Kippie,Crimpe,54,1985-12-27,Accounting Assistant IV,,Mass Customer,N,No,18.0,F,31
359,Dulcine,Gauson,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0,F,58
360,Atalanta,Starbucke,64,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0,F,60
361,Stephana,Minero,59,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,2.0,F,17
362,Jamima,Pirolini,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,F,42
363,Sabrina,Caddy,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,F,28
364,Leontyne,Simpkiss,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0,F,40
365,Romona,Capitano,98,1976-06-27,VP Quality Control,Property,High Net Worth,N,No,15.0,F,40
366,Constance,Ucchino,7,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,19.0,F,62
367,Katrinka,Sturrock,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0,F,31
368,Lacee,Roan,32,1986-11-26,,Financial Services,High Net Worth,N,No,6.0,F,30
369,Alic,Trenear,19,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,9.0,M,25
370,Trstram,Bondesen,91,1998-07-27,,Telecommunications,Affluent Customer,N,Yes,3.0,M,18
371,Pernell,Favelle,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0,M,62
372,Moina,Thumim,19,1987-08-13,Graphic Designer,Property,Affluent Customer,N,Yes,4.0,F,29
373,Eva,Colenutt,95,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0,F,16
374,Valdemar,MacCoughen,81,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,M,24
375,Salvidor,Renzo,13,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0,M,40
376,Marena,Brunotti,60,1966-10-24,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,F,50
377,Levy,Bonavia,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,N,No,1.0,M,17
378,Raquela,Yuille,98,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17.0,F,42
379,Bert,Ainslie,2,1980-03-13,,Manufacturing,High Net Worth,N,Yes,4.0,M,36
380,Teriann,Birdsey,66,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,17.0,F,60
381,Leesa,Castleman,99,1996-11-30,Sales Associate,,Affluent Customer,N,No,1.0,F,20
382,Issiah,Fardell,68,1985-08-14,Research Nurse,Health,Mass Customer,N,Yes,7.0,M,31
383,Barclay,Shalders,37,1978-07-15,Nurse Practicioner,,Affluent Customer,N,No,14.0,M,38
384,Friederike,Bestar,70,1976-08-06,,Financial Services,Affluent Customer,N,No,17.0,F,40
385,Kendall,Humes,69,1966-12-07,Project Manager,Health,High Net Worth,N,No,9.0,M,50
386,Ethelyn,Pincott,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0,F,26
387,Spike,Thieme,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,22.0,M,39
388,Carlye,Bartle,53,1966-05-25,,Financial Services,Mass Customer,N,Yes,11.0,F,50
389,Dorene,Scrivner,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0,F,41
390,Royall,Slimings,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3.0,M,19
391,Duffie,Woodier,80,1970-03-25,,Argiculture,Mass Customer,N,No,16.0,M,46
392,Brandyn,Morrid,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,M,38
393,Cesaro,Isbell,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0,M,61
394,Roanne,Cowthard,70,1977-06-06,Legal Assistant,Health,High Net Worth,N,Yes,16.0,F,39
395,Penn,Burkinshaw,28,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,9.0,M,40
396,Peria,Iscowitz,98,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0,F,49
397,Nerissa,Foote,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0,F,35
398,Randee,Douberday,20,1969-01-18,,Retail,Affluent Customer,N,No,11.0,F,47
399,Nickie,Neissen,26,1976-07-18,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0,M,40
400,Sibeal,Fellow,86,1962-05-19,Financial Analyst,Financial Services,Mass Customer,N,No,5.0,F,54
401,Halette,Helling,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,15.0,F,30
402,Berne,Donegan,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0,M,39
403,Easter,Laffoley-Lane,40,1975-10-17,Graphic Designer,,Mass Customer,N,Yes,17.0,F,41
404,Sinclair,Sustins,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0,M,21
405,Vivien,Urion,19,1971-09-28,,Manufacturing,High Net Worth,N,Yes,14.0,F,45
406,Rhona,Spilsburie,58,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12.0,F,29
407,Chryste,Acum,82,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,15.0,F,37
408,Kurtis,Baistow,79,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0,M,25
409,Tatiania,O'Kane,84,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,13.0,F,38
410,Alicia,Townend,14,1990-04-09,Structural Engineer,,Mass Customer,N,Yes,11.0,F,26
411,Cathyleen,Bern,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,No,12.0,F,39
412,Evanne,Feechum,65,1960-04-23,,IT,High Net Worth,N,No,19.0,F,56
413,Simone,Denys,79,1957-12-22,VP Quality Control,,High Net Worth,N,Yes,19.0,M,59
414,Thorin,Grimoldby,12,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0,M,40
415,Conchita,Jeans,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18.0,F,61
416,Dory,Barnsdall,14,1997-06-23,Software Consultant,,Mass Customer,N,Yes,1.0,F,19
417,Fernandina,Brambley,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0,F,45
418,Jere,Ding,56,1958-12-22,,,Mass Customer,N,No,6.0,F,58
419,Chrissie,Bernardini,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0,F,35
420,Clem,Leek,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0,M,58
421,Tish,Netti,26,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2.0,F,17
422,Vito,Norker,78,2002-01-06,,Manufacturing,Affluent Customer,N,No,1.0,M,14
423,Orville,Akerman,43,1956-11-08,Senior Quality Engineer,,Mass Customer,N,No,9.0,M,60
424,Dennie,Eunson,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,M,38
425,Michaeline,Bordman,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,F,63
426,Emlyn,Anstice,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,F,44
427,Giusto,Torbett,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,M,20
428,Freida,Everil,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,F,39
429,Berny,Bold,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,F,38
430,Janice,Himsworth,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,F,43
431,Gale,Done,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0,M,60
432,Amby,Pentin,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,M,26
433,Reinhard,Jubert,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,M,52
434,Raff,Waadenburg,93,1995-12-01,,Financial Services,Mass Customer,N,Yes,19.0,M,21
435,Jerome,Muggeridge,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,M,17
436,Erwin,Pendre,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0,M,59
437,Sayres,Duthie,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,M,40
438,Ebenezer,Bottelstone,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,M,27
439,Lida,Wych,26,1974-07-08,GIS Technical Architect,,Affluent Customer,N,No,10.0,F,42
440,Sheena,O'Duggan,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0,F,39
441,Felicle,Beneze,74,1974-03-08,Analyst Programmer,IT,Mass Customer,N,No,11.0,F,42
442,Linc,Vedyasov,2,2001-10-06,,Financial Services,Mass Customer,N,No,1.0,M,15
443,Lauree,Leason,21,1972-03-26,,Argiculture,High Net Worth,N,Yes,10.0,F,44
444,Britteny,Falconer-Taylor,32,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0,F,49
445,Timothy,Wenham,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0,M,32
446,Marilee,Oosthout de Vree,73,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,4.0,F,38
447,Brittany,Peasey,98,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1.0,F,15
448,Robin,Crack,34,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3.0,F,21
449,Shana,Fortesquieu,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0,F,42
450,Myrlene,Rothwell,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18.0,F,41
451,Marlow,Flowerdew,37,,Quality Control Specialist,IT,High Net Worth,N,No,,U,
452,Natalee,Bamford,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,F,57
453,Cornelius,Yarmouth,81,,Assistant Professor,IT,High Net Worth,N,No,,U,
454,Eugenie,Domenc,58,,Research Nurse,Health,Affluent Customer,N,Yes,,U,
455,Mile,Dionisii,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0,M,25
456,Randolph,Redihalgh,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0,M,41
457,Querida,Danilchev,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0,F,36
458,Osborn,Pentony,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18.0,M,47
459,Bel,Cheeke,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13.0,F,30
460,Illa,,0,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16.0,F,30
461,Jsandye,Melendez,19,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,14.0,F,37
462,Melany,Thorrington,32,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5.0,F,57
463,Allis,Blanche,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,20.0,F,54
464,Karel,Dimelow,32,1958-03-23,,,Mass Customer,N,Yes,10.0,F,58
465,Alina,Wilsey,54,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,14.0,F,40
466,Jarad,Bauser,84,1991-01-27,,Manufacturing,Affluent Customer,N,Yes,2.0,M,25
467,Welbie,Rockliffe,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0,M,62
468,Valeria,Ladyman,11,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,Yes,8.0,F,42
469,Levi,Cartmell,91,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3.0,M,20
470,Darbee,Klimowicz,22,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,1.0,M,15
471,Libby,Wardesworth,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14.0,F,61
472,Kippy,Jessel,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0,F,26
473,Benji,O'Shirine,2,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,20.0,M,39
474,Consolata,Clacson,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18.0,F,33
475,Vernor,,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0,M,20
476,Kane,Jahnel,65,1989-04-21,Computer Systems Analyst IV,,Mass Customer,N,No,14.0,M,27
477,Cheri,Hazeman,32,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,13.0,F,56
478,Darcey,Harberer,65,1961-01-21,Chief Design Engineer,,Affluent Customer,N,Yes,5.0,F,55
479,Blythe,Keighley,11,1994-08-04,,IT,Mass Customer,N,Yes,4.0,F,22
480,Darelle,Ive,67,,Registered Nurse,Health,Mass Customer,N,Yes,,U,
481,Marcella,Manzell,68,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,No,8.0,F,26
482,Gar,Wallis,33,1962-12-19,,Health,Mass Customer,N,No,20.0,M,54
483,Bertrand,Penkethman,35,1973-05-02,Sales Representative,Retail,Affluent Customer,N,No,9.0,M,43
484,Mason,Kohrsen,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,No,22.0,M,42
485,Ulrika,Steagall,23,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,No,20.0,F,42
486,Prudi,Edon,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15.0,F,61
487,Elayne,Braiden,70,1979-09-19,Food Chemist,Health,Mass Customer,N,No,10.0,F,37
488,Domini,Ghelerdini,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,F,36
489,Tresa,Reeks,18,1971-05-31,Senior Editor,Retail,Mass Customer,N,Yes,4.0,F,45
490,Lida,Boynton,44,1992-06-15,Environmental Tech,Argiculture,Mass Customer,N,No,6.0,F,24
491,Andrea,Funcheon,45,1976-02-20,Speech Pathologist,Property,Affluent Customer,N,Yes,19.0,M,40
492,Pail,Ashplant,54,1976-04-28,Environmental Tech,Financial Services,Mass Customer,N,No,21.0,M,40
493,Tommie,Banbridge,83,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,F,56
494,Gaby,,33,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,No,9.0,M,41
495,Lucius,Prescott,91,1959-02-21,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0,M,57
496,Korry,Cosgrove,25,1976-01-28,Engineer II,Financial Services,Affluent Customer,N,Yes,11.0,F,40
497,Allissa,Brinklow,96,1974-01-09,,Property,Mass Customer,N,Yes,11.0,F,42
498,Emmalee,Sketcher,58,1978-04-30,VP Sales,Manufacturing,High Net Worth,N,Yes,10.0,F,38
